53.5,23.5,37.6571370668142
53.5,24.5,36.951323729962
53.5,25.5,37.2249966080968
53.5,26.5,39.7016866337309
53.5,27.5,39.6572166234417
53.5,28.5,45.1627830210944
53.5,29.5,50.2855301893779
54.5,23.5,35.9310511269878
54.5,24.5,35.304263991636
54.5,25.5,36.1256000243206
54.5,26.5,36.1666514160381
54.5,27.5,37.1430525431275
54.5,28.5,45.7874283628195
54.5,29.5,49.206509699605
55.5,23.5,39.0904924402464
55.5,24.5,41.2443263219869
55.5,25.5,43.0168294031297
55.5,26.5,38.2291742108052
55.5,27.5,41.6332973812304
55.5,28.5,45.7988155287249
55.5,29.5,43.0364829134564
56.5,23.5,38.0221267572394
56.5,24.5,30.4610722673669
56.5,25.5,31.2291764749403
56.5,26.5,41.1135751258397
56.5,27.5,42.1037883185046
56.5,28.5,37.7281005352846
56.5,29.5,49.3031213978795
57.5,23.5,34.8278518052435
57.5,24.5,31.6737416150175
57.5,25.5,34.1512020104952
57.5,26.5,37.0093953838091
57.5,27.5,45.1312857502341
57.5,28.5,38.5304641697341
57.5,29.5,50.5671524477537
58.5,23.5,29.4464688374988
58.5,24.5,28.178587698036
58.5,25.5,30.8868623525853
58.5,26.5,34.8797384439559
58.5,27.5,34.1385608169696
58.5,28.5,43.7057120176651
58.5,29.5,37.9699853289721
59.5,23.5,25.3431373830766
59.5,24.5,31.3980423152207
59.5,25.5,34.1878145581677
59.5,26.5,39.0866417980972
59.5,27.5,38.8207251961727
59.5,28.5,37.2785969089152
59.5,29.5,37.7773354714189
60.5,23.5,20.5924032899131
60.5,24.5,28.9497432214418
60.5,25.5,33.6741344748409
60.5,26.5,39.2685963355255
60.5,27.5,42.284759075345
60.5,28.5,39.265921049384
60.5,29.5,46.2536838649843
61.5,23.5,19.5778905611177
61.5,24.5,31.3847926383864
61.5,25.5,32.8990156400004
61.5,26.5,44.3528141555601
61.5,27.5,42.3498711214568
61.5,28.5,42.048048169131
61.5,29.5,37.9260505492813
62.5,23.5,22.5638573647861
62.5,24.5,30.3293386898084
62.5,25.5,34.5393718588183
62.5,26.5,43.3225304175862
62.5,27.5,44.3453482172061
62.5,28.5,37.0299164720668
62.5,29.5,38.821858491082
63.5,23.5,23.957999566198
63.5,24.5,30.4109705268208
63.5,25.5,31.2997485287243
63.5,26.5,42.1837883543445
63.5,27.5,40.9582322789833
63.5,28.5,38.3240974762556
63.5,29.5,41.1851904247169
64.5,23.5,25.4543938593142
64.5,24.5,33.3206767837256
64.5,25.5,33.5419593611228
64.5,26.5,41.4807673682436
64.5,27.5,40.153843448678
64.5,28.5,38.7865136300949
64.5,29.5,43.8996534347556
65.5,23.5,26.3527896939885
65.5,24.5,29.7663179886927
65.5,25.5,37.0798973131961
65.5,26.5,36.7804258485178
65.5,27.5,43.9334010973683
65.5,28.5,40.2751916214836
65.5,29.5,45.1684554636686
